,,,,,,,,,,,,,,,,,,,,,,,,
,"Repo / Reverse Repo Auctions under the Liquidity Adjustment Facility (LAF)
",,,,,,,,,,,,,,,,,,,,,,,
,"Mar 11, 2021",1,,-,,-,,63,36932.00,63,36932.00,3.35,,,-,,-,,,,-,,-,
,"Mar 11, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 10, 2021",2,,-,,-,,183,453691.00,183,453691.00,3.35,,,-,,-,,,,-,,-,
,"Mar 10, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 09, 2021",1,,-,,-,,186,496470.00,186,496470.00,3.35,,,-,,-,,,,-,,-,
,"Mar 09, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 08, 2021",1,,-,,-,,186,471463.00,186,471463.00,3.35,,,-,,-,,,,-,,-,
,"Mar 08, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 06, 2021",2,,-,,-,,65,23493.00,65,23493.00,3.35,,,-,,-,,,,-,,-,
,"Mar 06, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 05, 2021",3,,-,,-,,175,487208.00,175,487208.00,3.35,,,-,,-,,,,-,,-,
,"Mar 05, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 04, 2021",1,,-,,-,,184,564319.00,184,564319.00,3.35,,,-,,-,,,,-,,-,
,"Mar 04, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 03, 2021",1,,-,,-,,187,556394.00,187,556394.00,3.35,,,-,,-,,,,-,,-,
,"Mar 03, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 02, 2021",1,,-,,-,,182,566591.00,182,566591.00,3.35,,,-,,-,,,,-,,-,
,"Mar 02, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Mar 01, 2021",1,,-,,-,,182,553154.00,182,553154.00,3.35,,,-,,-,,,,-,,-,
,"Mar 01, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 28, 2021",1,,-,,-,,34,6346.00,34,6346.00,3.35,,,-,,-,,,,-,,-,
,"Feb 28, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 26, 2021",3,,-,,-,,187,509261.00,187,509261.00,3.35,,,-,,-,,,,-,,-,
,"Feb 26, 2021",,,-,,-,,,-,,-,,,,-,,-,,14,197,333909.00,113,200010.00,3.50
,"Feb 26, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 24, 2021",1,,-,,-,,183,481176.00,183,481176.00,3.35,,,-,,-,,,,-,,-,
,"Feb 24, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 23, 2021",1,,-,,-,,178,480812.00,178,480812.00,3.35,,,-,,-,,,,-,,-,
,"Feb 23, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 22, 2021",1,,-,,-,,182,464010.00,182,464010.00,3.35,,,-,,-,,,,-,,-,
,"Feb 22, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 20, 2021",2,,-,,-,,63,45071.00,63,45071.00,3.35,,,-,,-,,,,-,,-,
,"Feb 20, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 19, 2021",3,,-,,-,,45,8899.00,45,8899.00,3.35,,,-,,-,,,,-,,-,
,"Feb 19, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 18, 2021",4,,-,,-,,177,460669.00,177,460669.00,3.35,,,-,,-,,,,-,,-,
,"Feb 18, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 17, 2021",1,,-,,-,,185,534159.00,185,534159.00,3.35,,,-,,-,,,,-,,-,
,"Feb 17, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 16, 2021",1,,-,,-,,178,531641.00,178,531641.00,3.35,,,-,,-,,,,-,,-,
,"Feb 16, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 15, 2021",1,,-,,-,,184,523880.00,184,523880.00,3.35,,,-,,-,,,,-,,-,
,"Feb 15, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 11, 2021",1,,-,,-,,198,528043.00,198,528043.00,3.35,,,-,,-,,,,-,,-,
,"Feb 11, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 10, 2021",1,,-,,-,,183,499903.00,183,499903.00,3.35,,,-,,-,,,,-,,-,
,"Feb 10, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 09, 2021",1,,-,,-,,185,505265.00,185,505265.00,3.35,,,-,,-,,,,-,,-,
,"Feb 09, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Feb 05, 2021",3,,-,,-,,181,525264.00,181,525264.00,3.35,,,-,,-,,,,-,,-,
,"Feb 05, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 31, 2021",1,,-,,-,,26,1826.00,26,1826.00,3.35,,,-,,-,,,,-,,-,
,"Jan 31, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 29, 2021",3,,-,,-,,181,485019.00,181,485019.00,3.35,,,-,,-,,,,-,,-,
,"Jan 29, 2021",,,-,,-,,,-,,-,,,,-,,-,,14,270,305602.00,151,200007.00,3.54
,"Jan 29, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 28, 2021",1,,-,,-,,180,467451.00,180,467451.00,3.35,,,-,,-,,,,-,,-,
,"Jan 28, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 27, 2021",1,,-,,-,,181,424147.00,181,424147.00,3.35,,,-,,-,,,,-,,-,
,"Jan 27, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 26, 2021",1,,-,,-,,27,3390.00,27,3390.00,3.35,,,-,,-,,,,-,,-,
,"Jan 26, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 25, 2021",2,,-,,-,,179,412343.00,179,412343.00,3.35,,,-,,-,,,,-,,-,
,"Jan 25, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 24, 2021",1,,-,,-,,28,5795.00,28,5795.00,3.35,,,-,,-,,,,-,,-,
,"Jan 24, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 22, 2021",3,,-,,-,,178,409837.00,178,409837.00,3.35,,,-,,-,,,,-,,-,
,"Jan 22, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 20, 2021",1,,-,,-,,186,415601.00,186,415601.00,3.35,,,-,,-,,,,-,,-,
,"Jan 20, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 19, 2021",1,,-,,-,,190,451593.00,190,451593.00,3.35,,,-,,-,,,,-,,-,
,"Jan 19, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 18, 2021",1,,-,,-,,182,438666.00,182,438666.00,3.35,,,-,,-,,,,-,,-,
,"Jan 18, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 17, 2021",1,,-,,-,,18,981.00,17,869.00,3.35,,,-,,-,,,,-,,-,
,"Jan 17, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 15, 2021",3,,-,,-,,184,423872.00,185,423932.00,3.35,,,-,,-,,,,-,,-,
,"Jan 15, 2021",,,-,,-,,,-,,-,,,,-,,-,,14,348,305816.00,199,200009.00,3.55
,"Jan 15, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 14, 2021",1,,-,,-,,219,670642.00,219,670642.00,3.35,,,-,,-,,,,-,,-,
,"Jan 14, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 13, 2021",1,,-,,-,,223,648243.00,223,648243.00,3.35,,,-,,-,,,,-,,-,
,"Jan 13, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 12, 2021",1,,-,,-,,224,659817.00,224,659817.00,3.35,,,-,,-,,,,-,,-,
,"Jan 12, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 11, 2021",1,,-,,-,,219,655478.00,219,655478.00,3.35,,,-,,-,,,,-,,-,
,"Jan 11, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 09, 2021",2,,-,,-,,31,3483.00,31,3483.00,3.35,,,-,,-,,,,-,,-,
,"Jan 09, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 08, 2021",3,,-,,-,,219,669422.00,219,669422.00,3.35,,,-,,-,,,,-,,-,
,"Jan 08, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 07, 2021",1,,-,,-,,224,709041.00,224,709041.00,3.35,,,-,,-,,,,-,,-,
,"Jan 07, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 06, 2021",1,,-,,-,,224,710047.00,224,710047.00,3.35,,,-,,-,,,,-,,-,
,"Jan 06, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 04, 2021",1,,-,,-,,229,762852.00,229,762852.00,3.35,,,-,,-,,,,-,,-,
,"Jan 04, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 02, 2021",2,,-,,-,,77,42849.00,77,42849.00,3.35,,,-,,-,,,,-,,-,
,"Jan 02, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Jan 01, 2021",3,,-,,-,,225,733305.00,225,733305.00,3.35,,,-,,-,,,,-,,-,
,"Jan 01, 2021",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 31, 2020",1,,-,,-,,210,737314.00,210,737314.00,3.35,,,-,,-,,,,-,,-,
,"Dec 31, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 30, 2020",1,,-,,-,,223,669284.00,223,669284.00,3.35,,,-,,-,,,,-,,-,
,"Dec 30, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 29, 2020",1,,-,,-,,229,669600.00,229,669600.00,3.35,,,-,,-,,,,-,,-,
,"Dec 29, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 28, 2020",1,,-,,-,,217,650376.00,217,650376.00,3.35,,,-,,-,,,,-,,-,
,"Dec 28, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 25, 2020",3,,-,,-,,30,7521.00,30,7521.00,3.35,,,-,,-,,,,-,,-,
,"Dec 25, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 24, 2020",4,,-,,-,,220,620625.00,220,620625.00,3.35,,,-,,-,,,,-,,-,
,"Dec 24, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 23, 2020",1,,-,,-,,218,616455.00,218,616455.00,3.35,,,-,,-,,,,-,,-,
,"Dec 23, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 22, 2020",1,,-,,-,,214,607671.00,214,607671.00,3.35,,,-,,-,,,,-,,-,
,"Dec 22, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 21, 2020",1,,-,,-,,220,589587.00,220,589587.00,3.35,,,-,,-,,,,-,,-,
,"Dec 21, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 17, 2020",1,,-,,-,,226,624914.00,226,624914.00,3.35,,,-,,-,,,,-,,-,
,"Dec 17, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 16, 2020",1,,-,,-,,218,603875.00,218,603875.00,3.35,,,-,,-,,,,-,,-,
,"Dec 16, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 15, 2020",1,,-,,-,,228,707651.00,228,707651.00,3.35,,,-,,-,,,,-,,-,
,"Dec 15, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 14, 2020",1,,-,,-,,234,722898.00,234,722898.00,3.35,,,-,,-,,,,-,,-,
,"Dec 14, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 11, 2020",3,,-,,-,,239,735725.00,239,735725.00,3.35,,,-,,-,,,,-,,-,
,"Dec 11, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 10, 2020",1,,-,,-,,232,741423.00,232,741423.00,3.35,,,-,,-,,,,-,,-,
,"Dec 10, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 09, 2020",1,,-,,-,,216,669171.00,216,669171.00,3.35,,,-,,-,,,,-,,-,
,"Dec 09, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 08, 2020",1,,-,,-,,232,677259.00,232,677259.00,3.35,,,-,,-,,,,-,,-,
,"Dec 08, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 07, 2020",1,,-,,-,,220,681403.00,220,681403.00,3.35,,,-,,-,,,,-,,-,
,"Dec 07, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 05, 2020",2,,-,,-,,60,17282.00,60,17282.00,3.35,,,-,,-,,,,-,,-,
,"Dec 05, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 04, 2020",3,,-,,-,,225,694192.00,225,694192.00,3.35,,,-,,-,,,,-,,-,
,"Dec 04, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 03, 2020",1,,-,,-,,231,735303.00,231,735303.00,3.35,,,-,,-,,,,-,,-,
,"Dec 03, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 02, 2020",1,,-,,-,,238,702615.00,238,702615.00,3.35,,,-,,-,,,,-,,-,
,"Dec 02, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Dec 01, 2020",1,,-,,-,,230,695417.00,230,695417.00,3.35,,,-,,-,,,,-,,-,
,"Dec 01, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 30, 2020",1,,-,,-,,61,27353.00,61,27353.00,3.35,,,-,,-,,,,-,,-,
,"Nov 30, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 27, 2020",4,,-,,-,,222,646182.00,222,646182.00,3.35,,,-,,-,,,,-,,-,
,"Nov 27, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 26, 2020",1,,-,,-,,229,673385.00,229,673385.00,3.35,,,-,,-,,,,-,,-,
,"Nov 26, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 25, 2020",1,,-,,-,,223,646452.00,223,646452.00,3.35,,,-,,-,,,,-,,-,
,"Nov 25, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 24, 2020",1,,-,,-,,224,653535.00,224,653535.00,3.35,,,-,,-,,,,-,,-,
,"Nov 24, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 23, 2020",1,,-,,-,,226,652825.00,226,652825.00,3.35,,,-,,-,,,,-,,-,
,"Nov 23, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 21, 2020",2,,-,,-,,61,8016.00,61,8016.00,3.35,,,-,,-,,,,-,,-,
,"Nov 21, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 20, 2020",3,,-,,-,,218,668078.00,218,668078.00,3.35,,,-,,-,,,,-,,-,
,"Nov 20, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 19, 2020",1,,-,,-,,233,730129.00,233,730129.00,3.35,,,-,,-,,,,-,,-,
,"Nov 19, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 18, 2020",1,,-,,-,,227,715755.00,227,715755.00,3.35,,,-,,-,,,,-,,-,
,"Nov 18, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 17, 2020",1,,-,,-,,237,717800.00,237,717800.00,3.35,,,-,,-,,,,-,,-,
,"Nov 17, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 16, 2020",1,,-,,-,,69,22358.00,69,22358.00,3.35,,,-,,-,,,,-,,-,
,"Nov 16, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 13, 2020",4,,-,,-,,221,666219.00,221,666219.00,3.35,,,-,,-,,,,-,,-,
,"Nov 13, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 12, 2020",1,,-,,-,,228,698316.00,228,698316.00,3.35,,,-,,-,,,,-,,-,
,"Nov 12, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 11, 2020",1,,-,,-,,225,659861.00,225,659861.00,3.35,,,-,,-,,,,-,,-,
,"Nov 11, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 10, 2020",1,,-,,-,,222,670096.00,222,670096.00,3.35,,,-,,-,,,,-,,-,
,"Nov 10, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 09, 2020",1,,-,,-,,213,642236.00,213,642236.00,3.35,,,-,,-,,,,-,,-,
,"Nov 09, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 07, 2020",2,,-,,-,,62,10386.00,62,10386.00,3.35,,,-,,-,,,,-,,-,
,"Nov 07, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 06, 2020",3,,-,,-,,236,647614.00,236,647614.00,3.35,,,-,,-,,,,-,,-,
,"Nov 06, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 05, 2020",1,,-,,-,,234,691021.00,234,691021.00,3.35,,,-,,-,,,,-,,-,
,"Nov 05, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 04, 2020",1,,-,,-,,218,682680.00,218,682680.00,3.35,,,-,,-,,,,-,,-,
,"Nov 04, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 03, 2020",1,,-,,-,,225,692072.00,225,692072.00,3.35,,,-,,-,,,,-,,-,
,"Nov 03, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Nov 02, 2020",1,,-,,-,,227,679830.00,227,679830.00,3.35,,,-,,-,,,,-,,-,
,"Nov 02, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 31, 2020",2,,-,,-,,84,45921.00,84,45921.00,3.35,,,-,,-,,,,-,,-,
,"Oct 31, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 30, 2020",3,,-,,-,,17,4318.00,17,4318.00,3.35,,,-,,-,,,,-,,-,
,"Oct 30, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 29, 2020",4,,-,,-,,209,602552.00,209,602552.00,3.35,,,-,,-,,,,-,,-,
,"Oct 29, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 28, 2020",1,,-,,-,,220,583101.00,220,583101.00,3.35,,,-,,-,,,,-,,-,
,"Oct 28, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 27, 2020",1,,-,,-,,219,585365.00,219,585365.00,3.35,,,-,,-,,,,-,,-,
,"Oct 27, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 26, 2020",1,,-,,-,,221,561933.00,221,561933.00,3.35,,,-,,-,,,,-,,-,
,"Oct 26, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 23, 2020",3,,-,,-,,229,569336.00,229,569336.00,3.35,,,-,,-,,,,-,,-,
,"Oct 23, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 22, 2020",1,,-,,-,,219,541262.00,219,541262.00,3.35,,,-,,-,,,,-,,-,
,"Oct 22, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 21, 2020",1,,-,,-,,216,512847.00,216,512847.00,3.35,,,-,,-,,,,-,,-,
,"Oct 21, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 20, 2020",1,,-,,-,,219,559247.00,219,559247.00,3.35,,,-,,-,,,,-,,-,
,"Oct 20, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 19, 2020",1,,-,,-,,214,563075.00,214,563075.00,3.35,,,-,,-,,,,-,,-,
,"Oct 19, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 17, 2020",2,,-,,-,,73,20932.00,73,20932.00,3.35,,,-,,-,,,,-,,-,
,"Oct 17, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 16, 2020",3,,-,,-,,209,571248.00,209,571248.00,3.35,,,-,,-,,,,-,,-,
,"Oct 16, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 15, 2020",1,,-,,-,,205,565593.00,205,565593.00,3.35,,,-,,-,,,,-,,-,
,"Oct 15, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 14, 2020",1,,-,,-,,209,560045.00,209,560045.00,3.35,,,-,,-,,,,-,,-,
,"Oct 14, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 13, 2020",1,,-,,-,,206,556230.00,206,556230.00,3.35,,,-,,-,,,,-,,-,
,"Oct 13, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 12, 2020",1,,-,,-,,223,531112.00,223,531112.00,3.35,,,-,,-,,,,-,,-,
,"Oct 12, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 09, 2020",3,,-,,-,,224,539325.00,224,539325.00,3.35,,,-,,-,,,,-,,-,
,"Oct 09, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 08, 2020",1,,-,,-,,219,545888.00,219,545888.00,3.35,,,-,,-,,,,-,,-,
,"Oct 08, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 07, 2020",1,,-,,-,,208,534641.00,208,534641.00,3.35,,,-,,-,,,,-,,-,
,"Oct 07, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 06, 2020",1,,-,,-,,213,543339.00,213,543339.00,3.35,,,-,,-,,,,-,,-,
,"Oct 06, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 05, 2020",1,,-,,-,,212,564267.00,212,564267.00,3.35,,,-,,-,,,,-,,-,
,"Oct 05, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 04, 2020",1,,-,,-,,11,662.00,11,662.00,3.35,,,-,,-,,,,-,,-,
,"Oct 04, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 02, 2020",3,,-,,-,,12,540.00,12,540.00,3.35,,,-,,-,,,,-,,-,
,"Oct 02, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Oct 01, 2020",4,,-,,-,,203,524913.00,203,524913.00,3.35,,,-,,-,,,,-,,-,
,"Oct 01, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 30, 2020",1,,-,,-,,201,486320.00,201,486320.00,3.35,,,-,,-,,,,-,,-,
,"Sep 30, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 29, 2020",1,,-,,-,,206,454917.00,206,454917.00,3.35,,,-,,-,,,,-,,-,
,"Sep 29, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 28, 2020",1,,-,,-,,183,425051.00,183,425051.00,3.35,,,-,,-,,,,-,,-,
,"Sep 28, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 25, 2020",3,,-,,-,,198,436263.00,198,436263.00,3.35,,,-,,-,,,,-,,-,
,"Sep 25, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 24, 2020",1,,-,,-,,190,424974.00,190,424974.00,3.35,,,-,,-,,,,-,,-,
,"Sep 24, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 23, 2020",1,,-,,-,,180,406841.00,180,406841.00,3.35,,,-,,-,,,,-,,-,
,"Sep 23, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 22, 2020",1,,-,,-,,189,411505.00,189,411505.00,3.35,,,-,,-,,,,-,,-,
,"Sep 22, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 21, 2020",1,,-,,-,,160,365617.00,160,365617.00,3.35,,,-,,-,,,,-,,-,
,"Sep 21, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 19, 2020",2,,-,,-,,49,19886.00,49,19886.00,3.35,,,-,,-,,,,-,,-,
,"Sep 19, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 18, 2020",3,,-,,-,,166,408353.00,166,408353.00,3.35,,,-,,-,,,,-,,-,
,"Sep 18, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 17, 2020",1,,-,,-,,187,447539.00,187,447539.00,3.35,,,-,,-,,,,-,,-,
,"Sep 17, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 16, 2020",1,,-,,-,,184,468946.00,184,468946.00,3.35,,,-,,-,,,,-,,-,
,"Sep 16, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 15, 2020",1,,-,,-,,202,561810.00,202,561810.00,3.35,,,-,,-,,,,-,,-,
,"Sep 15, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 14, 2020",1,,-,,-,,207,591681.00,207,591681.00,3.35,,,-,,-,,,,-,,-,
,"Sep 14, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 11, 2020",3,,-,,-,,222,630509.00,222,630509.00,3.35,,,-,,-,,,,-,,-,
,"Sep 11, 2020",,,-,,-,,,-,,-,,56,2,1000.00,2,1000.00,4.00,,,-,,-,
,"Sep 11, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 10, 2020",1,,-,,-,,208,640135.00,208,640135.00,3.35,,,-,,-,,,,-,,-,
,"Sep 10, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 09, 2020",1,,-,,-,,213,640443.00,213,640443.00,3.35,,,-,,-,,,,-,,-,
,"Sep 09, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 08, 2020",1,,-,,-,,214,648065.00,214,648065.00,3.35,,,-,,-,,,,-,,-,
,"Sep 08, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 07, 2020",1,,-,,-,,214,669621.00,214,669621.00,3.35,,,-,,-,,,,-,,-,
,"Sep 07, 2020",,,-,,-,,,-,,-,,,,-,,-,,,,-,,-,
,"Sep 06, 2020",1,,-,,-,,4,13.00,4,13.00,3.35,,,-,,-,,,,-,,-,
